row_id,sample_name,label,target_region_group,paired_light_status,cluster_id,landscape_component_1,landscape_component_2
4862,BD56-1299,1,RBD,paired,1,-9.057858158133492,-1.2246743581791626
4863,BD56-1300,0,RBD,paired,4,-2.092663523059191,3.9297950126506556
4864,BD56-1302,1,RBD,paired,1,-9.060006067859925,4.722715647593121
4865,BD56-1303,1,RBD,paired,4,-2.8422300528886657,2.2366565583124984
4866,BD56-1307,0,RBD,paired,1,-4.109314638047282,8.506461350908742
4867,BD56-1310,0,RBD,paired,1,-7.769911756503042,3.74709827575321
4868,BD56-1312,1,RBD,paired,4,-6.1437624433923865,-1.1495429036476226
4869,BD56-1313,1,RBD,paired,4,-8.311797613429691,0.05896568496774596
4870,BD56-1315,0,RBD,paired,1,-7.907074979069365,3.2332103653543234
4871,BD56-1321,1,RBD,paired,4,-4.807209811280877,0.9815223029314326
4872,BD56-1324,1,RBD,paired,4,-5.764799997423373,6.072691754178922
4873,BD56-1325,0,RBD,paired,1,-6.861043162883234,6.609114396660665
4874,BD56-1326,0,RBD,paired,1,-7.495855105495076,7.978937553843456
4875,BD56-1329,1,RBD,paired,4,-7.104441826652956,-0.5842540816767975
4876,BD56-1330,1,RBD,paired,4,-5.445548092245428,3.5102434693336493
4877,BD56-1332,0,RBD,paired,1,-5.934817145477078,4.093650071105755
4878,BD56-1333,1,RBD,paired,4,-2.5693887324738243,5.662730660960659
4879,BD56-1334,0,RBD,paired,1,-6.627942582790764,5.046301034449245
4880,BD56-1335,0,RBD,paired,4,-4.17724270913887,2.982609332663338
4881,BD56-1336,0,RBD,paired,7,-9.006516198983391,11.413541939278375
4882,BD56-1340,0,RBD,paired,1,-6.743711986058336,5.784470716873588
4883,BD56-1341,1,RBD,paired,4,-4.221836595370773,4.046053902657785
4884,BD56-1342,0,RBD,paired,4,-4.733714669572967,5.410298753118644
4885,BD56-1344,0,RBD,paired,1,-5.372775279466869,11.261460900960682
4886,BD56-1391,0,RBD,paired,1,-6.812749141659729,4.1748692086873636
4887,BD56-1392,0,RBD,paired,4,-5.467574124799437,2.5230121693125183
4888,BD56-1393,0,RBD,paired,4,-0.5643802340137161,2.1528010405638045
4889,BD56-1397,0,RBD,paired,1,-7.570273004608404,1.9899815706676283
4890,BD56-1398,0,RBD,paired,4,-5.3088223725153805,2.1927043513534525
4891,BD56-1399,0,RBD,paired,7,-4.313760750955654,13.605465033247274
4892,BD56-1400,0,RBD,paired,4,-3.5946117041651893,6.887835911541402
4893,BD56-1401,0,RBD,paired,4,-4.609328637726226,7.368604303752285
4894,BD56-1402,1,RBD,paired,1,-6.865126085248928,6.009973610341127
4895,BD56-1403,0,RBD,paired,4,-4.630129092594824,1.4097761677424936
4896,BD56-1404,0,RBD,paired,4,-5.541622274706376,4.784274582144912
4897,BD56-1405,1,RBD,paired,1,-6.740669682720792,3.4283420291112328
4898,BD56-1408,1,RBD,paired,4,-2.2803107349731686,1.3309236868664929
4899,BD56-1409,0,RBD,paired,4,-2.6486730770860545,6.296226967061325
4900,BD56-1412,0,RBD,paired,4,-10.140032243938665,-3.356482530801662
4901,BD56-1413,0,RBD,paired,4,-3.1575648300468617,5.37362912534955
4902,BD56-1414,0,RBD,paired,4,-4.637549738052715,5.473562363988876
4903,BD56-1415,0,RBD,paired,4,-3.554866960893722,3.750184551476802
4904,BD56-1416,1,RBD,paired,4,-3.672397839717186,5.9432442684030375
4905,BD56-1417,1,RBD,paired,4,-1.5367097366490856,3.1791591722504764
4906,BD56-1418,1,RBD,paired,4,-5.5252738076348065,-0.5918835185038097
4907,BD56-1419,0,RBD,paired,1,-8.32149288981685,2.1480890998090216
4908,BD56-1420,1,RBD,paired,4,-4.968895624436964,2.593464135971876
4909,BD56-1421,0,RBD,paired,1,-6.505138741136673,6.731128143439467
4910,BD56-1423,0,RBD,paired,4,-4.053758219995227,6.599415543025034
4911,BD56-1424,0,RBD,paired,1,-5.971369165659352,6.977021581940664
4912,BD56-1426,0,RBD,paired,4,-3.082564396831434,5.70120460803683
4913,BD56-1427,0,RBD,paired,4,-1.169420752152729,1.9287072894372472
4914,BD56-1428,1,RBD,paired,4,-2.857800835360212,5.515639142981612
4915,BD56-1429,0,RBD,paired,1,-3.70752885928734,8.124147990958427
4916,BD56-1431,1,RBD,paired,4,-4.96540016791036,1.3954134480571543
4917,BD56-1432,1,RBD,paired,4,-4.481593469360355,1.3239912910145006
4918,BD56-1433,0,RBD,paired,1,-5.2364109439825635,5.989017025288487
4919,BD56-1434,1,RBD,paired,4,-4.460259030527671,4.299241921321507
4920,BD56-1435,0,RBD,paired,4,-0.5868003390389972,1.898531636141796
4921,BD56-1436,0,RBD,paired,4,-3.795120657396237,3.443348564323811
4922,BD56-1437,0,RBD,paired,1,-6.598078416964183,3.59409729557578
4923,BD56-1438,0,RBD,paired,1,-8.26713077120708,6.86517825565985
4924,BD56-1440,0,RBD,paired,4,-5.956953295743016,1.0649592989077135
4925,BD56-1441,0,RBD,paired,7,-6.438150941673827,11.202647525989239
4926,BD56-1442,0,RBD,paired,1,-7.888618697289562,5.519503928130669
4927,BD56-1443,1,RBD,paired,8,-8.794910361661529,-8.37650741702526
4928,BD56-1446,1,RBD,paired,1,-6.805565453355472,6.3888544934079645
4929,BD56-1448,0,RBD,paired,1,-4.819646021786931,10.15596487707519
4930,BD56-1455,0,RBD,paired,1,-6.694125619978372,0.9028275227358694
4931,BD56-1456,1,RBD,paired,1,-6.179243185172362,6.516841152809924
4932,BD56-1457,1,RBD,paired,4,-3.506395155915255,2.111753733008076
4933,BD56-1461,1,RBD,paired,4,-6.538482219803316,5.587308026998508
4934,BD56-1470,1,RBD,paired,4,-3.1898902611649826,3.295121880150285
4935,BD56-1476,1,RBD,paired,4,-5.189362496724169,4.9334200950856015
4936,BD56-1478,1,RBD,paired,1,-4.665622533873572,5.963961340305571
4937,BD56-1479,1,RBD,paired,1,-5.817546017708436,2.49553952746418
4938,BD56-1489,0,RBD,paired,7,7.880479158792076,7.975927251421861
4939,BD56-1493,0,RBD,paired,4,2.3639639723654366,8.24277031668363
4940,BD56-1515,0,RBD,paired,1,-7.024291243799272,4.766208434649788
4941,BD56-1518,0,RBD,paired,1,-4.12964867457929,6.184580996024126
4942,BD56-1519,0,RBD,paired,4,2.001469161183384,-0.6742702153072886
4943,BD56-1527,0,RBD,paired,4,-5.412494216201866,-1.655968557112529
4944,BD56-1529,0,RBD,paired,1,-5.278091627032795,3.927670943801228
4945,BD56-1531,0,RBD,paired,1,-8.610238677342096,7.716672845800213
4946,BD56-1532,1,RBD,paired,1,-7.258336336662007,9.70950606554226
4947,BD56-1534,0,RBD,paired,4,-2.006803962852789,6.062005370551225
4948,BD56-1535,0,RBD,paired,7,-6.751084177633371,10.28142777516097
4949,BD56-1537,1,RBD,paired,1,-5.214358010847314,0.462176173890867
4950,BD56-1538,0,RBD,paired,1,-6.097569621321385,3.6056752911292036
4951,BD56-1539,1,RBD,paired,4,-4.971440837259933,5.758980406560125
4952,BD56-1540,0,RBD,paired,4,0.11094563131815893,6.3891897126957335
4953,BD56-1541,1,RBD,paired,7,-8.886521517966745,11.490912493134774
4954,BD56-1542,0,RBD,paired,1,-5.479163553692147,5.500939430302822
4955,BD56-1544,0,RBD,paired,4,-6.535164977748449,1.363998551005487
4956,BD56-1545,1,RBD,paired,1,-5.326693850062013,8.737561927287377
4957,BD56-1546,0,RBD,paired,1,-5.2003100457337785,6.649042091838385
4958,BD56-1547,0,RBD,paired,4,-1.846102013831596,6.4837707252485846
4959,BD56-1548,0,RBD,paired,4,-3.907758148388249,5.02166015011396
4960,BD56-1549,0,RBD,paired,1,-5.76339383474115,6.441680409362343
4961,BD56-1553,0,RBD,paired,1,-4.690598416175134,7.224820593809025
4962,BD56-1554,0,RBD,paired,4,-5.750623406857248,4.495096326668578
4963,BD56-1556,0,RBD,paired,1,-5.3222827165175985,6.230050518608889
4964,BD56-1557,1,RBD,paired,1,-6.094926473393218,4.795640062666303
4965,BD56-1559,0,RBD,paired,1,-2.1169214813658255,6.829093980476759
4966,BD56-1560,1,RBD,paired,1,-7.331025370110982,9.038246176559294
4967,BD56-1565,0,RBD,paired,1,-8.40207421495243,1.5614145806091735
4968,BD56-1566,0,RBD,paired,1,-3.137003324731436,8.717659852116574
4969,BD56-1567,0,RBD,paired,4,-3.7110326137713803,0.13222021251431976
4970,BD56-1568,0,RBD,paired,4,-6.201562479329629,0.42977705155478735
4971,BD56-1569,1,RBD,paired,1,-4.984348292141479,7.248839614396537
4972,BD56-1570,0,RBD,paired,1,-6.8245405646414765,4.5617910463142275
4973,BD56-1572,1,RBD,paired,4,-1.5390999191317771,11.960295375013645
4974,BD56-1574,0,RBD,paired,4,-4.518676288208166,1.5451560608075443
4975,BD56-1576,0,RBD,paired,1,-9.283737334870931,3.5499598951549585
4976,BD56-1577,1,RBD,paired,1,-6.967458632951686,1.8407175283799861
4977,BD56-1578,1,RBD,paired,8,-9.46885639533409,0.6666135846014964
4978,BD56-1579,1,RBD,paired,1,-5.3743141180807905,0.5044230757147561
4979,BD56-1581,1,RBD,paired,4,-3.395309147266779,5.441333097993062
4980,BD56-1583,0,RBD,paired,1,-8.214854949316523,-0.019480240144779577
4981,BD56-1586,0,RBD,paired,4,-4.648161263474905,6.1477855885045125
4982,BD56-1587,0,RBD,paired,4,-3.29164741849613,6.715008112997732
4983,BD56-1590,1,RBD,paired,1,-4.003389403658977,6.230921393124457
4984,BD56-1593,1,RBD,paired,1,-6.600748888510732,5.091546924394216
4985,BD56-1594,0,RBD,paired,4,-4.191577083686469,-1.3895112226840964
4986,BD56-1595,1,RBD,paired,1,-6.291802520332839,4.584628787457678
4987,BD56-1596,1,RBD,paired,4,-3.0848421257007015,1.405642128085567
4988,BD56-1599,0,RBD,paired,1,-6.7254416668031824,2.969231528147404
4989,BD56-1600,1,RBD,paired,1,-6.687287982783553,0.4139589411796432
4990,BD56-1603,0,RBD,paired,1,-5.300339967270299,6.547799613363128
4991,BD56-1604,0,RBD,paired,1,-6.651038105187917,3.261647998848615
4992,BD56-1605,0,RBD,paired,1,-9.592333137715798,7.2813322770853475
4993,BD56-1606,0,RBD,paired,7,-7.804872643166129,10.181568639363814
4994,BD56-1607,0,RBD,paired,4,-4.331907229775264,5.936361359859581
4995,BD56-1608,0,RBD,paired,1,-6.236704536722351,4.9242339013554055
4996,BD56-1611,0,RBD,paired,1,-6.461605231480676,3.5655877995793865
4997,BD56-1612,1,RBD,paired,1,-3.49949255752288,5.328826750360939
4998,BD56-1614,0,RBD,paired,1,-5.849256713493826,3.873050666981452
4999,BD56-1617,1,RBD,paired,4,0.7244451324152329,7.2995243904033895
5000,BD56-1619,0,RBD,paired,1,-5.656186337048631,2.5517080900420246
5001,BD56-1620,1,RBD,paired,4,-7.752005062287048,0.6683064815519691
5002,BD56-1621,1,RBD,paired,4,-4.784070768960264,0.3134561097026385
5003,BD56-1623,0,RBD,paired,4,-6.308481151596201,-3.083092271321882
5004,BD56-1624,0,RBD,paired,7,-3.6349792565556194,16.982831541163453
5005,BD56-1625,0,RBD,paired,4,-1.0314609073925303,2.9068345234201116
5006,BD56-1629,0,RBD,paired,4,-5.034730338705951,7.115914360428611
5007,BD56-1630,0,RBD,paired,4,-6.400129776162808,1.0869880170760262
5008,BD56-1633,0,RBD,paired,4,-7.826495822906757,2.078486874077453
5009,BD56-1635,0,RBD,paired,1,-6.923357161010626,2.216322971698586
5010,BD56-1638,0,RBD,paired,1,-6.6531337751643,6.338099377556379
5011,BD56-1639,0,RBD,paired,1,-4.417577940123634,8.432483370431356
5012,BD56-1640,0,RBD,paired,4,-5.401508700079898,6.429611581438489
5013,BD56-1642,0,RBD,paired,1,-6.70959936932509,5.023733772587136
5014,BD56-1645,0,RBD,paired,1,-6.694338211453873,9.640210770320689
5015,BD56-1647,0,RBD,paired,1,-6.93351260589791,3.287069786837602
5016,BD56-1653,0,RBD,paired,1,-8.076154918480528,3.5652567941878184
5017,BD56-1655,0,RBD,paired,4,-0.624330102011896,12.899083500995633
5018,BD56-1656,0,RBD,paired,1,-7.1475751569540416,2.8795303085660717
5019,BD56-1657,1,RBD,paired,4,-4.090460401762083,5.43129343538777
5020,BD56-1658,1,RBD,paired,4,-3.433218988587962,3.5452967440391
5021,BD56-1661,1,RBD,paired,1,-6.442103515714438,2.2904600453361224
5022,BD56-1663,1,RBD,paired,4,-2.922012055856709,8.706234719899955
5023,BD56-1666,0,RBD,paired,4,-6.801381868802107,1.6892231560177011
5024,BD56-1667,1,RBD,paired,1,-6.9117787258880385,7.603714829671609
5025,BD56-1673,1,RBD,paired,4,-6.076897929596656,6.589791237458775
5026,BD56-1674,0,RBD,paired,1,-6.980404059401368,0.7162820949072984
5027,BD56-1676,0,RBD,paired,7,6.811525898956794,6.399767679051185
5028,BD56-1680,1,RBD,paired,1,-7.202050556230178,0.7814190245775028
5029,BD56-1681,0,RBD,paired,1,-8.591820524164895,2.864386451674729
5030,BD56-1682,0,RBD,paired,4,-7.484092467960504,-0.3427401337818286
5031,BD56-1683,0,RBD,paired,4,-5.074117882917259,6.042619980981778
5032,BD56-1685,0,RBD,paired,4,-3.9390628582050926,1.571707464978808
5033,BD56-1686,0,RBD,paired,7,-4.777730750219236,17.186585803512944
5034,BD56-1687,1,RBD,paired,1,-7.815522282308682,-0.39388977408797965
5035,BD56-1688,1,RBD,paired,4,-7.574640971511219,0.30865193504599064
5036,BD56-1698,1,RBD,paired,1,-5.146199830119102,8.655901347112922
5037,BD56-1700,0,RBD,paired,1,-6.2062872350756875,5.319975733775257
5038,BD56-1702,0,RBD,paired,1,-1.9959116026490302,12.498367762239381
5039,BD56-1703,1,RBD,paired,4,-7.908033455146775,-1.4118383838728423
5040,BD56-1710,0,RBD,paired,1,-6.791471136610686,2.2729120411931505
5041,BD56-1711,1,RBD,paired,1,-5.567792998071584,4.268236531559023
5042,BD56-1713,0,RBD,paired,1,-7.815153583129439,2.203145120540151
5043,BD56-1715,0,RBD,paired,4,-7.681380932879542,0.9115287949863642
5044,BD56-1718,0,RBD,paired,1,-6.3934029222496935,3.8570603290914036
5045,BD56-1719,0,RBD,paired,4,-6.602879969585424,-0.608668456884775
5046,BD56-1720,0,RBD,paired,4,-5.654419295038258,2.5018759930714753
5047,BD56-1722,1,RBD,paired,1,-5.705277932688541,4.304947104785025
5048,BD56-1723,0,RBD,paired,1,-9.317420439934368,5.062613263797537
5049,BD56-1724,0,RBD,paired,1,-6.098951572022853,8.357681091911259
5050,BD56-1725,1,RBD,paired,7,-4.302591327483288,13.49936272881886
5051,BD56-1726,0,RBD,paired,4,-2.213113120145893,4.537020170381043
5052,BD56-1731,1,RBD,paired,1,-7.042267258801871,5.004469628346525
5053,BD56-1732,1,RBD,paired,1,-9.320517549312813,-1.5415040939599118
5054,BD56-1734,0,RBD,paired,4,-1.0594920285737908,4.719098111186731
5055,BD56-1735,0,RBD,paired,4,-4.834519920757447,0.7149470907386305
5056,BD56-1738,0,RBD,paired,1,-6.128956907034163,8.351352106220121
5057,BD56-1745,0,RBD,paired,1,-7.192374927734058,1.31629382142118
5058,BD56-1746,0,RBD,paired,1,-7.195100780602589,2.80097446183383
5059,BD56-1747,1,RBD,paired,4,-6.040257196588192,0.7515482584024662
5060,BD56-1750,0,RBD,paired,1,-8.0428964982328,6.648596315584115
5061,BD56-1753,0,RBD,paired,1,-9.529229458908132,0.6581856261111504
5062,BD56-1755,1,RBD,paired,4,-5.359980974957607,1.5392844448956076
5063,BD56-1762,1,RBD,paired,4,-6.060004512614431,-1.2587501339111582
5064,BD56-1766,0,RBD,paired,7,-6.043645067555673,12.113094462849018
5065,BD56-1767,1,RBD,paired,4,-4.27372125775843,-1.0717489416761685
5066,BD56-1771,0,RBD,paired,1,-7.138311572714841,4.972739053075067
5067,BD56-1772,1,RBD,paired,4,-5.173016467929746,2.0975801613388967
5068,BD56-1773,0,RBD,paired,4,-5.6710797682984095,1.8114944688308672
5069,BD56-1774,0,RBD,paired,4,-3.73286478438914,-1.168041435091671
5070,BD56-1778,0,RBD,paired,1,-5.165974489520626,2.383422837049809
5071,BD56-1783,1,RBD,paired,1,-5.7385230618708505,4.638928021562094
5072,BD56-1789,0,RBD,paired,1,-6.549104571301266,9.47740988794375
5073,BD56-1806,0,RBD,paired,1,-5.978793106525347,2.6285161086666453
5074,BD56-1807,1,RBD,paired,1,-8.357514495842727,5.593077418191014
5075,BD56-1812,0,RBD,paired,1,-8.008412708693003,3.6706541536972064
5076,BD56-1813,0,RBD,paired,4,-7.045874367023019,-1.6323035801701837
5077,BD56-1816,0,RBD,paired,4,-8.361820102250647,-0.7508397367782651
5078,BD56-1822,0,RBD,paired,4,-5.077435474709932,2.2155687981799628
5079,BD56-1831,0,RBD,paired,1,-6.363014171333175,4.1635614484122865
5080,BD56-1841,0,RBD,paired,4,-5.165095330974008,4.722645939121585
5081,BD56-1851,1,RBD,paired,1,-6.739998820801372,4.542888277848966
5082,BD56-1854,1,RBD,paired,1,-8.598887937816244,-0.386324195844241
5083,BD56-1867,1,RBD,paired,4,-5.9246454627622835,4.121703288671546
5084,BD56-1880,1,RBD,paired,1,-5.606404508328778,4.348692927965241
5085,BD56-1888,1,RBD,paired,1,-6.592995629208952,5.578361224771097
5086,BD56-1889,0,RBD,paired,4,-5.1569031298606856,1.3465051174084968
5087,BD56-1894,1,RBD,paired,1,-7.283975820205909,3.569480115617342
5088,BD56-1921,1,RBD,paired,1,-8.369101562465504,0.5086359316652238
5089,BD56-1926,1,RBD,paired,1,-7.608002792807368,2.1296898017691257
5090,BD56-1941,1,RBD,paired,1,-5.506310548337569,5.930723363398552
5091,BD56-1950,0,RBD,paired,4,-6.85509595364874,-0.05406700610330957
5092,BD57-0101,1,RBD,paired,1,-6.2836970222048905,5.118340056869295
5093,BD57-0109,1,RBD,paired,1,-8.045003684612306,3.239922086489818
5094,BD57-0111,1,RBD,paired,4,-3.928357295166263,5.783937947781174
5095,BD57-0113,1,RBD,paired,4,-2.751456840933726,0.844800880364955
5096,BD57-0118,1,RBD,paired,1,-5.496429802624457,4.155125758285232
5097,BD57-0120,1,RBD,paired,4,-7.9262825776252654,-0.4597152517898059
5098,BD57-0121,0,RBD,paired,4,-3.1917767676558126,5.384203069006202
5099,BD57-0123,0,RBD,paired,4,-0.27058501008186064,5.0121355475371425
5100,BD57-0125,0,RBD,paired,4,-6.8565735382970345,1.6046163532238242
5101,BD57-0127,0,RBD,paired,1,-5.499615732467188,5.592743580055036
5102,BD57-0129,1,RBD,paired,4,-6.3023844498995185,5.043365952892269
5103,BD57-0132,0,RBD,paired,4,-3.397056490645754,6.131098634132852
5104,BD57-0134,1,RBD,paired,1,-6.212088548861339,3.163160621298506
5105,BD57-0138,1,RBD,paired,1,-8.116333616898508,3.2535544362623
5106,BD57-0140,0,RBD,paired,1,-5.891388498612148,3.314348749717865
5107,BD57-0142,1,RBD,paired,7,-7.342132640256538,9.097927414781626
5108,BD57-0146,1,RBD,paired,1,-8.905224390964763,-2.339584160811092
5109,BD57-0151,0,RBD,paired,4,-3.2413637303246734,8.357460751489118
5110,BD57-0153,1,RBD,paired,1,-5.244160252612997,3.835908153081082
5111,BD57-0154,1,RBD,paired,4,-5.234533360178474,0.7604514335416334
5112,BD57-0156,0,RBD,paired,1,-7.368306102502464,2.2814299080889535
5113,BD57-0159,0,RBD,paired,4,-2.9021297839882934,-0.4437122263141942
5114,BD57-0161,1,RBD,paired,4,-5.759915872628058,3.001773085701879
5115,BD57-0162,0,RBD,paired,1,-8.87096355896973,0.2922164028405076
5116,BD57-0163,0,RBD,paired,8,-9.146535272713175,-4.072798828524099
5117,BD57-0164,1,RBD,paired,4,-4.816162617537841,4.0370953619327015
5118,BD57-0167,1,RBD,paired,1,-7.347206667418426,2.863271783125787
5119,BD57-0170,1,RBD,paired,4,-5.83344542617462,0.5922445335586319
5120,BD57-0173,1,RBD,paired,4,-6.6755098211328106,1.3835056459086794
5121,BD57-0178,1,RBD,paired,1,-7.327516183833523,1.8438001609797847
5122,BD57-0179,1,RBD,paired,1,-7.863173332494278,1.4646513387868807
5123,BD57-0183,0,RBD,paired,1,-9.402355432615822,-4.458006299022327
5124,BD57-0184,1,RBD,paired,1,-6.836783401001926,10.29021793922272
5125,BD57-0185,1,RBD,paired,8,-9.649783410941293,-2.0372071301510544
5126,BD57-0186,1,RBD,paired,4,-4.42861858997911,4.030788195369486
5127,BD57-0188,0,RBD,paired,1,-6.706738970745507,3.024318708656271
5128,BD57-0190,0,RBD,paired,4,-1.0017639868928112,3.410822207217496
5129,BD57-0191,1,RBD,paired,4,-2.1393976536222548,-0.5550932602319577
5130,BD57-0194,1,RBD,paired,1,-10.716379167827087,0.46730823510654834
5131,BD57-0196,0,RBD,paired,4,-4.529808881147555,1.1081366235536765
5132,BD57-0198,0,RBD,paired,4,-1.391790510243332,4.385176045656167
5133,BD57-0200,1,RBD,paired,4,-3.829502241610823,3.851284601517296
5134,BD57-0201,0,RBD,paired,7,13.170534890346936,7.829660921981312
5135,BD57-0202,1,RBD,paired,4,-5.341724113756402,2.0015150281682685
5136,BD57-0205,1,RBD,paired,4,-4.793791868631329,4.735615270497234
5137,BD57-0209,0,RBD,paired,1,-6.73562479884432,5.348197279870125
5138,BD57-0210,1,RBD,paired,1,-4.469900961214324,5.659225634418866
5139,BD57-0211,1,RBD,paired,4,-5.8617527179098206,2.3263934384829072
5140,BD57-0212,1,RBD,paired,4,-6.957999198420807,2.630108703093211
5141,BD57-0214,1,RBD,paired,1,-7.96973868843151,2.098029356575552
5142,BD57-0217,0,RBD,paired,1,-5.942776821544809,4.16023887382767
5143,BD57-0219,1,RBD,paired,4,-7.1339236070344345,-1.0583259416259065
5144,BD57-0220,0,RBD,paired,4,-7.770431689631184,3.049003265838294
5145,BD57-0221,1,RBD,paired,1,-5.0503790971324705,2.6021389552433303
5146,BD57-0222,1,RBD,paired,1,-8.36121636336165,0.9669110055034251
5147,BD57-0223,1,RBD,paired,4,-2.684598262403201,3.747578141441294
5148,BD57-0224,0,RBD,paired,4,-5.034955379554426,7.784975316536307
5149,BD57-0225,1,RBD,paired,1,-8.0155544295305,1.7422005445264148
5150,BD57-0227,0,RBD,paired,1,-6.41272273694762,4.254213348618163
5151,BD57-0228,0,RBD,paired,4,-3.1154932967333036,3.0300466571644202
5152,BD57-0230,0,RBD,paired,7,-7.343379463369353,9.712723305168767
5153,BD57-0232,1,RBD,paired,1,-5.785823698602815,4.105110048918831
5154,BD57-0234,1,RBD,paired,1,-8.239957694345321,5.87867811564971
5155,BD57-0236,0,RBD,paired,4,-4.560874318911012,0.4953518103263491
5156,BD57-0238,0,RBD,paired,4,-7.093091183061819,3.7230925958229464
5157,BD57-0239,1,RBD,paired,4,-5.9613412045853575,0.3792837658404253
5158,BD57-0240,0,RBD,paired,1,-3.4474749027800122,7.297638303248239
5159,BD57-0241,1,RBD,paired,7,-7.070922586477592,9.650156106641838
5160,BD57-0242,1,RBD,paired,1,-6.891008738197507,3.5675998626281844
5161,BD57-0243,1,RBD,paired,4,-4.036440737894881,1.5658065033950992
5162,BD57-0245,1,RBD,paired,4,-1.0158220970066367,5.068260939556612
5163,BD57-0247,0,RBD,paired,4,0.6443305051846137,6.462600341878442
5164,BD57-0248,0,RBD,paired,1,-6.416770648134829,5.041627101886629
5165,BD57-0251,1,RBD,paired,1,-8.081732287955269,3.252898872193419
5166,BD57-0254,1,RBD,paired,1,-6.47742241437193,8.533316562253605
5167,BD57-0256,0,RBD,paired,7,-4.033268158516321,10.436535139161533
5168,BD57-0264,1,RBD,paired,4,-7.744735176450121,3.99699490663465
5169,BD57-0267,1,RBD,paired,1,-5.143112443791332,2.6901731681136547
5170,BD57-0268,0,RBD,paired,1,-9.065696819175363,0.5606822163506247
5171,BD57-0270,1,RBD,paired,1,-7.411169851903772,-0.6427328579719562
5172,BD57-0272,1,RBD,paired,1,-5.687812981359365,2.1988543229857074
5173,BD57-0275,1,RBD,paired,4,-4.800167933585233,3.697096510762978
5174,BD57-0280,1,RBD,paired,1,-2.5822823265393042,11.043620871339618
5175,BD57-0282,1,RBD,paired,4,-6.764942970388598,2.101348860752684
5176,BD57-0283,1,RBD,paired,1,-3.5971200316092258,3.872171424012473
5177,BD57-0286,0,RBD,paired,4,-8.16831406767108,-2.1081750396836716
5178,BD57-0288,1,RBD,paired,1,-9.317882342512027,-0.8743480568462328
5179,BD57-0290,1,RBD,paired,4,-4.617314914350767,1.9671238262726154
5180,BD57-0292,0,RBD,paired,7,-7.219851830924736,12.80266307337765
5181,BD57-0295,1,RBD,paired,4,-5.813417568126649,1.5931159242446717
5182,BD57-0302,1,RBD,paired,1,-5.422622428009609,1.252646636990548
5183,BD57-0310,0,RBD,paired,1,-4.15860963260345,5.8950136898627585
5184,BD57-0312,1,RBD,paired,1,-6.863027047008803,5.891413844175632
5185,BD57-0314,0,RBD,paired,4,-5.529075827010092,2.403295333256954
5186,BD57-0316,1,RBD,paired,1,-3.6207578377099585,10.02770779035264
5187,BD57-0319,1,RBD,paired,4,-5.207371164281489,2.6239534141810554
5188,BD57-0320,1,RBD,paired,3,19.997375267620075,-9.749600318835501
5189,BD57-0322,0,RBD,paired,1,-3.748104294528487,4.3456000495307725
5190,BD57-0323,0,RBD,paired,1,-9.441269498529623,-2.847634752729426
5191,BD57-0324,1,RBD,paired,1,-7.59056738652904,8.987070531774876
5192,BD57-0329,0,RBD,paired,4,-0.029442530971805665,0.41591715928536
5193,BD57-0333,1,RBD,paired,4,-5.918992633447799,-2.716412946784395
5194,BD57-0334,0,RBD,paired,1,-7.378499116424946,3.8623207054446542
5195,BD57-0337,1,RBD,paired,1,-6.2894752387562045,10.465543592605936
5196,BD57-0348,0,RBD,paired,4,-2.735093624897333,3.760692077504237
5197,BD57-0358,1,RBD,paired,1,-5.187912435840219,8.450745013678748
5198,BD57-0361,1,RBD,paired,8,-10.601888468567493,-5.792605211997875
5199,BD57-0362,0,RBD,paired,1,-6.855857508538328,4.26287265114831
5200,BD57-0368,1,RBD,paired,1,-5.3294483347368145,6.13960733216622
5201,BD57-0373,1,RBD,paired,4,-5.139620039448063,1.780130257373371
5202,BD57-0374,1,RBD,paired,1,-6.412067123713882,7.875053600694687
5203,BD57-0377,0,RBD,paired,7,-7.393413263004285,10.38113066820162
5204,BD57-0388,0,RBD,paired,1,-8.405294463757018,3.278391556053594
5205,BD57-0390,0,RBD,paired,1,-6.703783852874105,5.24468313592538
5206,BD57-0394,1,RBD,paired,1,-10.124357182974112,-0.4913048943136572
5207,BD57-0397,0,RBD,paired,1,-5.4362209497450555,3.278820730941804
5208,BD57-0399,1,RBD,paired,4,-4.875676024436318,2.867285153859445
5209,BD57-0400,0,RBD,paired,1,-6.76504958159787,4.711289620218759
5210,BD57-0401,0,RBD,paired,1,-5.309114247204344,4.996461285832983
5211,BD57-0403,0,RBD,paired,1,-6.596580789813672,5.624582422414525
5212,BD57-0404,0,RBD,paired,1,-8.271671001535399,1.2279068188907898
5213,BD57-0406,1,RBD,paired,4,-5.358345653342822,7.578605914972215
5214,BD57-0408,1,RBD,paired,1,-8.716617052891621,2.30309381223384
5215,BD55-3151,0,RBD,paired,1,-10.36952784773216,-1.1426213511420495
5216,BD55-3485,1,RBD,paired,4,-7.416258738979915,-0.14500562414645735
5217,BD55-5765,1,RBD,paired,4,-2.407719011188646,-1.7825410055815354
5218,BD55-5876,0,RBD,paired,1,-7.601845120193303,3.9927076970631363
5219,BD55-5877,0,RBD,paired,1,-7.817344322224365,3.6451363722057164
5220,BD55-5884,0,RBD,paired,4,-8.392183930374445,-1.1117833801003503
5221,BD55-5885,0,RBD,paired,4,-2.147795388758208,2.436433772618294
5222,BD55-5886,0,RBD,paired,1,-9.885891268331426,1.2244361577670417
